customer_id,age,gender,income,years_member
1439,69,M,80000,5
1441,50,F,70000,5
1442,63,M,40000,5
1443,66,F,62000,4
1444,45,F,61000,6
1445,63,F,31000,6
1446,82,M,62000,5
1447,70,M,47000,5
1448,60,F,101000,5
1449,85,F,75000,5
1450,57,M,69000,5
1451,28,M,41000,6
1452,59,M,68000,7
1453,57,M,83000,6
1454,38,M,46000,7
1456,44,M,47000,6
1457,24,M,63000,4
1458,76,M,36000,4
1460,33,M,33000,4
1461,71,F,72000,5
1462,28,M,60000,6
1463,63,F,58000,4
1464,42,M,74000,5
1465,55,F,53000,4
1466,53,F,84000,5
1467,64,M,61000,4
1468,54,M,46000,8
1470,93,F,59000,6
1471,24,F,33000,4
1472,48,F,82000,7
1473,28,M,48000,4
1474,51,F,98000,5
1475,55,M,91000,6
1476,23,M,42000,6
1477,51,F,56000,5
1478,20,O,33000,4
1479,83,M,39000,7
1480,63,M,89000,5
1483,53,M,50000,6
1484,47,O,39000,6
1485,86,M,55000,6
1486,37,M,64000,4
1487,49,F,104000,5
1488,61,M,81000,6
1489,66,M,42000,5
1490,37,F,60000,7
1491,70,M,73000,4
1492,65,F,53000,5
1493,45,M,67000,5
1494,40,M,57000,4
1496,62,F,55000,4
1497,42,M,52000,5
1498,64,M,108000,6
1499,70,M,105000,5
1500,29,M,41000,5
1501,37,M,69000,6
1502,59,M,74000,5
1503,20,M,62000,6
1504,47,M,54000,4
1505,37,M,48000,4
1506,89,M,82000,4
1507,23,M,34000,5
1508,55,M,80000,5
1509,48,F,46000,4
1510,42,M,48000,7
1511,52,F,114000,6
1512,38,M,47000,6
1513,35,M,42000,5
1514,53,M,104000,7
1515,82,F,65000,7
1516,32,M,57000,7
1518,28,M,33000,4
1519,62,F,96000,5
1521,92,F,63000,4
1523,49,M,67000,5
1524,82,M,115000,5
1525,41,M,57000,8
1526,75,M,89000,6
1527,61,M,35000,5
1528,61,F,49000,7
1529,30,F,56000,6
1530,54,M,72000,9
1532,52,F,84000,5
1533,43,M,42000,4
1534,32,M,52000,8
1535,35,F,74000,5
1536,31,M,69000,8
1537,50,M,59000,6
1538,38,F,59000,9
1539,57,F,53000,6
1540,50,F,58000,4
1541,24,M,65000,7
1542,64,O,31000,4
1543,56,M,49000,7
1544,20,M,67000,6
1545,65,F,53000,6
1547,33,M,42000,5
1548,60,M,83000,4
1549,67,F,107000,5
1550,51,M,34000,5
1552,49,M,70000,4
1553,63,M,77000,5
1554,75,M,97000,7
1556,91,M,78000,7
1557,101,F,43000,5
1558,42,M,62000,4
1559,52,F,80000,7
1560,57,M,66000,5
1561,72,M,79000,7
1562,66,M,47000,6
1563,37,M,72000,4
1566,76,M,64000,7
1568,56,M,82000,6
1569,55,M,63000,5
1570,36,M,47000,5
1571,64,M,90000,6
1572,23,M,60000,5
1573,30,M,35000,5
1574,67,M,57000,4
1576,42,M,49000,6
1577,41,M,65000,5
1578,28,F,57000,4
1580,64,F,93000,4
1582,51,F,80000,5
1583,82,M,60000,8
1584,54,F,112000,5
1586,28,M,59000,4
1587,68,M,85000,7
1589,37,F,51000,6
1590,55,F,95000,9
1592,61,F,73000,6
1593,63,M,70000,5
1594,69,F,85000,7
1595,80,M,50000,6
1596,63,F,72000,5
1597,63,F,99000,5
1598,33,F,56000,5
1599,67,M,71000,5
1600,78,F,72000,5
1601,20,M,33000,5
1602,54,F,77000,7
1603,33,M,52000,6
1604,71,M,56000,4
1605,54,M,80000,5
1606,87,F,85000,6
1607,43,M,63000,4
1608,51,M,33000,8
1609,46,F,42000,9
1610,52,F,58000,8
1611,55,M,61000,7
1612,40,M,87000,5
1613,100,F,109000,4
1614,24,F,52000,7
1615,64,F,79000,7
1617,49,F,67000,5
1618,44,F,69000,5
1619,49,F,65000,6
1620,33,M,53000,6
1621,50,F,94000,7
1622,39,M,32000,4
1623,52,F,66000,6
1624,74,F,42000,5
1625,43,M,70000,8
1626,63,M,97000,5
1627,53,M,92000,5
1628,52,M,52000,4
1629,82,M,97000,7
1630,67,M,65000,8
1631,66,M,65000,5
1632,57,F,73000,5
1634,32,M,55000,5
1635,68,M,57000,7
1636,81,M,62000,6
1637,75,M,80000,6
1638,88,M,67000,5
1639,94,F,88000,6
1641,24,M,72000,4
1642,54,M,71000,5
1643,75,F,80000,5
1644,77,F,111000,4
1645,83,M,100000,5
1647,57,O,32000,4
1649,59,M,30000,5
1650,35,O,31000,5
1651,32,M,47000,7
1652,76,M,51000,5
1653,77,F,63000,4
1654,37,F,92000,4
1655,43,M,39000,7
1656,59,M,69000,7
1657,57,F,97000,5
1658,71,M,96000,7
1659,61,M,50000,6
1661,78,F,79000,7
1662,29,F,37000,5
1663,61,F,75000,7
1664,69,F,72000,6
1665,76,M,76000,5
1667,53,M,66000,9
1668,51,M,81000,5
1670,48,M,62000,5
1671,56,F,58000,7
1672,78,M,77000,5
1673,71,F,68000,6
1674,72,F,75000,5
1675,56,M,54000,5
1676,56,M,49000,6
1677,75,M,110000,5
1679,86,F,40000,6
1680,35,M,33000,8
1681,95,M,90000,6
1683,90,M,38000,6
1684,50,M,62000,4
1686,38,F,75000,4
1687,47,F,61000,4
1689,63,M,97000,8
1690,67,M,97000,5
1691,73,F,85000,6
1692,22,F,65000,6
1693,78,M,64000,6
1694,40,F,78000,5
1695,69,M,52000,6
1696,65,M,116000,5
1697,48,M,39000,9
1698,30,F,40000,7
1699,54,M,58000,4
1700,46,F,94000,6
1702,39,M,37000,5
1703,54,M,39000,5
1704,57,M,61000,7
1705,48,F,46000,4
1706,68,M,57000,4
1707,33,F,71000,6
1708,25,M,70000,4
1709,35,F,58000,7
1710,55,F,53000,7
1712,53,F,100000,5
1713,72,M,64000,5
1714,37,M,56000,5
1715,53,M,75000,4
1716,40,F,69000,5
1717,68,M,39000,8
1718,50,F,99000,5
1719,52,M,93000,8
1720,48,M,58000,6
1721,63,F,94000,6
1722,51,M,97000,5
1723,64,F,72000,6
1724,83,M,103000,6
1725,40,M,71000,6
1726,23,F,68000,5
1727,63,F,36000,6
1728,58,M,50000,4
1729,67,F,101000,5
1730,65,F,96000,5
1731,56,F,80000,4
1732,28,M,75000,5
1733,64,F,79000,6
1734,57,F,32000,5
1735,34,M,43000,5
1736,65,M,59000,4
1737,23,M,54000,5
1738,58,M,95000,5
1740,57,F,32000,4
1741,65,F,72000,4
1742,70,M,76000,5
1743,67,F,96000,5
1744,51,M,118000,6
1745,31,M,33000,5
1746,63,F,101000,6
1747,51,M,54000,8
1748,72,M,67000,5
1749,73,F,106000,5
1750,70,M,99000,7
1751,62,M,67000,4
1753,81,M,72000,9
1754,75,F,51000,5
1755,49,F,55000,6
1756,77,M,103000,4
1757,26,M,56000,9
1758,31,M,73000,4
1759,54,M,68000,6
1761,37,M,46000,4
1762,36,M,61000,6
1763,41,F,49000,4
1764,81,F,52000,7
1765,62,M,71000,6
1766,85,F,75000,7
1767,53,F,75000,7
1769,71,M,55000,5
1770,71,F,73000,7
1771,23,M,35000,5
1772,83,F,58000,9
1774,65,M,90000,8
1775,70,M,50000,5
1777,67,F,98000,5
1778,72,M,33000,4
1780,89,M,36000,7
1781,75,M,49000,5
1782,49,F,95000,6
1783,31,M,43000,4
1784,66,M,68000,5
1785,47,M,44000,4
1786,69,F,36000,6
1787,44,M,36000,6
1788,65,M,55000,4
1789,58,F,62000,5
1790,62,F,40000,6
1791,72,F,41000,9
1792,51,M,87000,5
1793,22,M,68000,7
1794,61,M,35000,6
1795,50,M,57000,6
1796,76,M,40000,6
1798,40,M,52000,5
1799,53,M,60000,4
1800,68,F,86000,6
1801,22,M,62000,7
1802,48,F,72000,5
1803,60,M,55000,5
1804,53,M,95000,6
1805,43,F,39000,5
1806,61,M,109000,5
1807,65,F,105000,5
1809,71,M,90000,5
1810,69,F,89000,6
1811,79,M,113000,6
1812,69,F,109000,5
1813,21,M,31000,6
1814,69,F,31000,6
1815,52,F,61000,8
1816,46,M,36000,4
1817,53,F,88000,5
1818,47,F,65000,6
1820,84,F,108000,6
1821,36,F,80000,7
1822,77,M,53000,4
1823,37,M,67000,4
1824,52,F,97000,4
1825,65,M,57000,4
1826,59,M,65000,5
1827,27,M,37000,5
1828,59,F,71000,6
1829,52,M,66000,7
1830,64,M,98000,6
1831,39,M,57000,5
1832,44,M,97000,6
1833,54,F,74000,6
1834,74,M,72000,5
1835,69,F,83000,7
1836,48,M,62000,7
1837,57,M,34000,8
1838,60,M,62000,5
1839,45,F,48000,8
1840,57,F,73000,4
1841,75,F,56000,4
1842,68,M,61000,4
1844,29,M,38000,4
1845,67,F,105000,5
1847,53,F,95000,6
1848,54,M,69000,4
1849,39,F,70000,5
1850,30,F,59000,5
1851,54,M,30000,7
1852,64,M,75000,4
1853,18,M,49000,7
1854,63,F,71000,7
1855,34,M,36000,8
1856,80,M,45000,4
1857,48,F,33000,5
1858,32,F,49000,7
1859,33,M,34000,5
1860,81,M,60000,5
1861,61,F,52000,5
1862,36,M,68000,4
1863,57,M,61000,6
1864,92,F,94000,5
1865,70,F,80000,5
1867,30,M,46000,5
1868,41,F,54000,7
1869,66,F,115000,6
1870,72,F,65000,5
1871,84,M,62000,6
1872,47,M,53000,5
1873,32,F,43000,4
1874,52,F,73000,4
1876,67,M,118000,5
1877,23,M,34000,5
1878,68,M,61000,5
1879,70,F,86000,6
1881,21,M,46000,7
1882,79,M,40000,4
1884,33,M,32000,5
1885,67,F,58000,5
1886,23,F,48000,5
1887,45,F,62000,6
1888,26,M,72000,7
1889,36,M,60000,5
1892,36,M,73000,5
1893,74,M,73000,4
1894,37,F,66000,6
1895,68,M,67000,4
1896,55,F,103000,5
1897,40,M,59000,6
1898,86,M,90000,6
1899,46,M,46000,6
1900,76,F,53000,4
1901,37,M,39000,8
1902,23,M,35000,4
1903,47,M,76000,5
1904,50,M,73000,5
1905,43,M,56000,7
1906,30,F,56000,4
1907,69,M,53000,6
1908,42,F,75000,7
1909,62,M,56000,7
1911,46,M,46000,4
1912,85,M,85000,6
1913,62,F,72000,5
1914,67,M,60000,5
1915,61,F,77000,6
1916,56,M,97000,5
1917,58,F,77000,5
1918,59,F,49000,6
1920,69,M,60000,5
1921,37,F,80000,7
1923,42,F,98000,5
1924,60,M,76000,4
1925,68,F,75000,5
1926,25,M,50000,5
1927,82,M,74000,5
1928,20,M,59000,8
1929,63,F,114000,7
1930,49,M,72000,5
1931,90,F,100000,6
1932,71,M,43000,5
1933,24,M,32000,5
1934,63,F,75000,4
1936,58,F,86000,5
1937,49,M,52000,5
1938,42,M,51000,6
1939,51,M,67000,7
1940,77,F,68000,5
1941,41,M,35000,4
1942,70,F,33000,4
1943,35,F,70000,5
1944,49,F,53000,5
1945,36,M,75000,6
1946,27,F,70000,8
1947,74,M,84000,7
1948,74,F,92000,4
1949,64,M,37000,5
1950,32,F,61000,7
1952,54,M,35000,4
1953,50,M,42000,5
1954,69,M,51000,4
1955,58,M,81000,7
1956,58,F,55000,4
1958,58,M,43000,7
1959,22,F,67000,4
1960,31,F,39000,5
1961,44,F,61000,5
1962,31,M,39000,5
1963,74,F,55000,5
1964,59,F,99000,6
1965,50,F,60000,5
1966,68,F,58000,6
1967,51,M,73000,6
1968,54,M,61000,4
1969,25,M,56000,4
1970,64,M,40000,5
1971,71,M,90000,7
1972,70,F,96000,5
1973,52,M,40000,4
1974,67,F,96000,5
1975,68,M,56000,5
1976,83,M,72000,6
1978,64,M,86000,8
1979,65,M,91000,4
1980,29,F,72000,5
1981,80,F,87000,6
1982,52,F,42000,5
1983,49,F,86000,5
1984,45,F,75000,5
1985,41,M,40000,4
1987,50,F,48000,7
1988,57,M,35000,4
1990,23,F,45000,6
1992,26,O,53000,6
1994,66,F,53000,6
1995,58,M,117000,6
1996,46,F,64000,4
1997,29,M,53000,7
1998,40,M,89000,6
1999,57,M,84000,5
2000,54,M,68000,5
2001,87,F,92000,6
2002,64,F,41000,5
2003,61,F,83000,6
2004,68,F,76000,5
2005,52,F,116000,7
2007,48,M,94000,8
2009,74,M,78000,6
2011,44,F,97000,5
2012,72,M,33000,8
2013,58,F,40000,5
2014,71,F,68000,5
2015,41,M,38000,5
2016,47,M,72000,5
2017,65,F,75000,5
2018,47,F,64000,4
2019,36,M,41000,5
2020,39,M,67000,5
2021,59,M,36000,5
2023,33,M,55000,5
2024,53,O,100000,5
2025,26,M,46000,5
2026,47,F,70000,5
2027,57,F,30000,6
2028,74,M,35000,8
2029,56,F,75000,6
2030,52,F,32000,6
2031,75,M,92000,7
2032,64,M,63000,5
2033,66,F,32000,4
2034,55,F,115000,7
2035,47,M,47000,4
2036,65,F,73000,6
2037,82,M,65000,4
2038,59,F,79000,4
2040,19,M,52000,4
2041,42,M,63000,6
2042,37,M,69000,5
2043,64,F,45000,4
2044,38,M,68000,7
2046,75,F,76000,4
2047,56,M,94000,4
2048,59,M,70000,5
2049,56,M,89000,6
2050,40,M,67000,5
2051,43,F,34000,4
2052,51,M,54000,4
2053,43,M,91000,4
2054,84,F,66000,6
2055,57,M,70000,6
2056,92,F,39000,6
2057,68,F,82000,5
2058,39,F,38000,6
2059,76,O,60000,4
2060,51,M,81000,5
2061,26,M,39000,5
2062,90,M,36000,5
2063,42,M,41000,4
2064,39,M,53000,5
2065,77,M,80000,6
2066,67,M,65000,6
2067,60,M,41000,5
2068,79,F,81000,7
2069,68,F,41000,4
2070,59,M,93000,7
2071,65,M,94000,4
2074,74,M,106000,6
2075,20,F,43000,5
2076,50,F,119000,7
2077,53,M,50000,5
2080,22,F,70000,5
2081,68,M,30000,6
2082,81,M,55000,5
2083,27,M,47000,6
2084,60,M,44000,4
2085,63,F,119000,7
2086,26,M,59000,5
2087,25,M,55000,4
2088,53,M,37000,4
2089,71,F,41000,6
2090,91,F,102000,6
2091,75,F,54000,5
2093,32,M,54000,4
2095,27,F,39000,8
2096,55,M,57000,4
2097,45,M,56000,4
2098,94,M,55000,6
2099,66,M,77000,6
2100,67,M,42000,5
2101,57,F,85000,5
2102,57,M,61000,7
2103,18,M,40000,6
2105,51,M,104000,6
2106,63,M,49000,5
2107,73,F,65000,6
2108,61,M,52000,4
2109,75,F,112000,6
2111,65,F,113000,5
2113,36,M,31000,4
2115,67,F,61000,7
2116,38,M,49000,5
2117,45,F,72000,5
2118,62,M,51000,6
2119,43,F,70000,6
2120,43,M,31000,5
2122,21,M,43000,4
2123,29,M,36000,6
2124,74,F,95000,6
2125,52,F,73000,6
2126,41,M,65000,5
2127,77,F,87000,7
2128,22,F,67000,5
2130,61,F,50000,6
2131,48,F,54000,5
2132,55,M,53000,6
2133,50,M,65000,8
2134,45,F,52000,5
2136,62,M,79000,5
2137,52,F,67000,5
2138,87,F,73000,5
2140,51,F,75000,5
2141,65,M,74000,5
2142,81,M,77000,4
2143,74,F,89000,6
2144,71,M,107000,6
2145,28,M,72000,5
2148,46,M,44000,5
2149,42,F,75000,5
2150,70,M,32000,4
2151,88,F,81000,6
2152,56,F,53000,4
2154,89,F,55000,5
2155,59,M,73000,5
2157,54,M,105000,5
2158,48,M,64000,5
2159,68,F,70000,5
2161,58,M,63000,8
2162,75,M,41000,7
2163,51,M,67000,5
2164,70,M,36000,5
2165,38,M,32000,5
2166,71,M,52000,5
2167,25,M,42000,7
2168,55,F,103000,5
2169,76,M,33000,4
2170,45,M,51000,4
2173,37,M,92000,5
2174,34,F,58000,8
2176,56,F,90000,5
2177,42,M,35000,5
2178,53,M,111000,6
2179,59,M,73000,6
2180,23,M,32000,5
2181,68,F,30000,4
2182,51,F,59000,6
2183,25,M,50000,6
2184,67,M,108000,6
2185,64,M,55000,6
2187,58,F,94000,6
2188,57,M,65000,9
2189,43,M,75000,5
2190,53,F,82000,7
2191,48,M,97000,7
2192,52,F,108000,6
2193,37,M,41000,4
2194,69,F,74000,4
2195,52,M,44000,5
2196,46,M,69000,5
2197,70,F,75000,4
2198,71,M,51000,5
2199,92,M,61000,4
2200,50,F,75000,6
2201,63,M,52000,8
2202,50,M,111000,5
2203,55,M,71000,5
2205,61,F,95000,6
2206,70,M,58000,5
2208,63,M,95000,4
2209,70,M,87000,5
2210,18,F,62000,7
2211,88,F,51000,4
2212,40,M,30000,4
2213,54,F,62000,6
2214,60,F,52000,4
2215,45,M,90000,5
2216,24,M,59000,6
2217,68,F,54000,5
2218,71,M,64000,6
2219,95,M,87000,5
2221,70,F,62000,5
2223,77,M,86000,5
2224,49,F,62000,7
2225,43,F,57000,5
2226,57,M,65000,5
2227,22,M,41000,6
2228,76,M,56000,8
2229,75,F,45000,6
2230,20,M,39000,5
2231,60,M,54000,7
2233,54,F,100000,4
2234,64,F,59000,4
2235,41,F,87000,7
2236,55,F,75000,5
2237,75,F,81000,5
2238,49,M,31000,4
2239,56,M,86000,5
2240,60,M,50000,4
2241,48,F,38000,6
2242,20,M,39000,4
2244,55,M,59000,9
2245,58,F,39000,5
2246,36,M,31000,7
2247,82,M,50000,4
2248,33,F,67000,8
2249,43,M,40000,6
2252,70,M,50000,6
2253,19,F,61000,7
2254,56,F,66000,6
2255,57,F,52000,6
2256,67,F,86000,5
2257,67,M,39000,4
2258,53,M,34000,7
2259,68,F,114000,6
2260,32,M,56000,5
2261,50,M,71000,5
2262,61,M,45000,5
2264,76,M,55000,5
2265,20,M,39000,9
2266,62,M,37000,6
2267,51,M,74000,6
2268,52,F,104000,4
2269,53,F,75000,6
2270,71,M,73000,6
2271,18,M,53000,6
2272,48,M,81000,4
2273,85,F,40000,8
2274,40,F,56000,7
2275,68,M,39000,6
2276,46,M,59000,5
2277,62,M,104000,4
2278,59,M,54000,5
2279,23,M,42000,8
2280,43,M,49000,5
2282,33,M,61000,4
2283,49,F,79000,5
2284,65,M,56000,5
2285,54,M,35000,4
2286,62,F,54000,6
2287,24,M,38000,5
2288,76,F,87000,5
2289,33,M,53000,6
2290,87,M,96000,8
2291,67,O,57000,5
2292,23,F,58000,5
2293,38,F,67000,4
2294,21,M,69000,6
2295,43,M,44000,7
2296,87,M,48000,7
2298,41,M,81000,5
2299,38,M,69000,4
2300,93,F,78000,6
2301,38,F,58000,5
2302,69,M,73000,5
2303,52,M,68000,4
2304,30,M,48000,4
2305,63,M,95000,8
2306,47,M,84000,5
2307,56,F,86000,5
2308,55,F,71000,4
2310,61,F,87000,5
2311,78,F,42000,5
2312,60,F,94000,4
2313,72,F,40000,5
2314,19,M,35000,5
2315,70,M,88000,4
2316,60,F,59000,6
2317,47,M,47000,4
2318,87,M,55000,6
2320,39,F,60000,5
2321,39,M,72000,6
2322,52,F,65000,4
2323,58,O,73000,7
2324,79,F,78000,5
2325,26,M,44000,4
2326,23,M,32000,4
2327,73,F,89000,4
2329,72,M,89000,4
2330,31,M,52000,5
2331,38,M,67000,6
2333,32,M,41000,4
2334,62,M,61000,8
2335,76,M,78000,7
2336,44,F,74000,6
2337,45,F,78000,5
2338,89,M,93000,4
2339,54,M,88000,6
2340,54,F,104000,6
2341,53,M,64000,4
2342,21,F,59000,7
2343,59,M,89000,4
2344,46,F,74000,6
2345,36,M,33000,5
2347,59,F,95000,5
2348,51,F,91000,5
2349,71,F,91000,7
2350,25,M,53000,4
2351,42,O,63000,5
2352,42,M,58000,5
2353,55,F,97000,7
2355,53,M,113000,4
2356,54,M,33000,5
2357,90,M,57000,4
2358,51,F,81000,7
2359,76,F,90000,6
2360,51,M,43000,5
2361,77,M,77000,5
2362,49,M,47000,5
2363,72,M,73000,6
2364,73,F,78000,5
2365,51,F,90000,4
2366,23,M,48000,4
2367,62,F,64000,7
2368,27,M,50000,4
2369,48,M,45000,5
2370,37,F,60000,5
2371,31,M,57000,4
2372,61,F,110000,5
2373,29,M,41000,5
2374,87,F,72000,5
2375,49,O,68000,5
2376,39,F,70000,7
2377,59,F,105000,5
2378,42,M,67000,4
2379,68,F,68000,5
2380,29,M,54000,5
2381,57,M,69000,4
2382,21,F,50000,5
2383,66,F,91000,4
2384,66,M,69000,5
2386,18,F,40000,5
2387,67,M,52000,4
2388,62,F,84000,6
2389,35,F,57000,9
2390,70,M,60000,5
2391,86,F,39000,5
2392,56,F,75000,6
2393,49,M,58000,5
2395,53,F,95000,8
2396,38,F,47000,4
2397,56,M,79000,7
2399,45,F,61000,4
2400,90,F,31000,5
2401,85,F,72000,6
2402,83,M,90000,6
2403,56,M,100000,4
2404,77,M,54000,7
2405,52,M,52000,7
2406,76,F,98000,5
2407,86,F,59000,7
2408,70,F,76000,5
2409,48,F,65000,6
2410,67,F,51000,5
2411,36,M,34000,4
2412,39,F,95000,5
2414,81,F,33000,6
2415,49,M,68000,5
2416,75,F,50000,7
2417,27,M,33000,6
2419,67,F,38000,7
2420,46,M,46000,5
2423,34,M,65000,5
2424,26,M,72000,7
2425,57,F,95000,4
2426,57,M,91000,6
2427,23,M,41000,4
2428,32,F,68000,4
2429,56,F,79000,6
2431,73,M,52000,4
2433,55,M,118000,5
2434,50,F,56000,5
2435,34,F,50000,7
2436,78,M,51000,5
2437,59,F,80000,4
2439,83,M,108000,5
2441,27,M,47000,8
2443,53,F,86000,5
2444,80,F,75000,5
2446,54,F,98000,5
2447,71,F,107000,5
2448,62,F,79000,5
2449,74,F,43000,5
2450,57,F,59000,4
2451,48,F,69000,4
2452,40,F,66000,6
2453,76,F,31000,5
2454,60,M,38000,5
2457,53,M,84000,5
2458,62,F,75000,4
2459,70,F,88000,6
2460,39,M,52000,5
2461,85,F,90000,6
2463,59,F,68000,6
2465,62,F,70000,4
2466,29,M,45000,5
2467,43,M,68000,4
2468,69,M,72000,5
2469,71,M,53000,5
2470,56,F,95000,5
2472,28,F,68000,5
2473,27,M,44000,5
2474,94,M,54000,4
2475,27,F,42000,5
2476,57,F,33000,5
2477,82,F,93000,6
2478,60,M,42000,5
2479,43,F,49000,5
2480,52,M,94000,7
2481,63,M,101000,4
2482,27,M,57000,5
2483,62,F,71000,8
2484,47,M,96000,5
2486,84,F,57000,4
2488,50,M,42000,5
2489,66,M,75000,5
2490,24,F,44000,5
2492,63,F,92000,6
2493,57,F,76000,8
2494,34,M,38000,5
2495,52,F,93000,6
2496,66,M,54000,5
2497,73,F,71000,6
2498,60,F,62000,6
2499,39,M,33000,6
2500,40,M,82000,5
2501,76,M,62000,5
2502,83,M,70000,8
2504,58,M,56000,8
2505,62,F,85000,4
2506,70,F,37000,4
2507,58,F,54000,5
2508,55,M,35000,5
2509,73,F,82000,5
2510,48,F,61000,5
2511,74,F,77000,6
2512,32,M,52000,4
2513,70,F,58000,5
2514,49,M,30000,5
2516,78,M,51000,6
2517,76,F,57000,5
2519,90,F,43000,7
2520,56,F,111000,5
2521,68,F,80000,4
2522,68,M,100000,4
2523,47,M,57000,4
2524,65,M,58000,7
2525,54,F,63000,6
2526,73,F,49000,5
2528,73,F,52000,5
2529,58,F,65000,5
2530,42,F,90000,4
2531,31,M,60000,5
2532,78,M,50000,4
2533,58,M,45000,6
2534,48,M,119000,5
2535,65,F,50000,5
2536,67,F,54000,8
2537,62,F,69000,4
2538,28,M,54000,5
2539,58,M,115000,6
2541,47,M,52000,5
2542,61,F,62000,5
2543,59,F,76000,6
2544,41,M,89000,5
2545,73,M,61000,4
2547,51,M,57000,4
2548,88,F,88000,4
2550,62,M,76000,7
2551,55,M,70000,7
2552,54,F,75000,5
2553,41,M,42000,5
2555,73,F,83000,6
2556,66,F,92000,7
2557,46,M,50000,6
2558,34,M,39000,6
2559,74,M,49000,5
2560,45,F,80000,8
2561,25,F,54000,5
2562,90,M,51000,6
2563,23,F,31000,7
2564,59,F,90000,6
2565,52,M,53000,4
2566,79,F,55000,6
2567,84,M,37000,6
2568,27,F,68000,4
2569,42,M,73000,4
2570,64,F,93000,5
2571,30,M,63000,8
2573,57,F,46000,4
2574,37,M,46000,8
2575,64,M,110000,6
2576,51,F,78000,4
2577,53,M,74000,7
2578,19,M,50000,4
2579,43,M,71000,5
2580,28,M,60000,5
2581,35,M,48000,4
2582,47,M,62000,5
2583,39,M,51000,7
2584,44,M,90000,5
2585,45,M,87000,8
2586,85,F,87000,5
2587,52,M,57000,5
2588,19,M,62000,5
2589,22,M,35000,5
2590,20,M,32000,5
2591,63,F,75000,4
2592,56,M,92000,4
2593,62,M,47000,5
2594,54,F,53000,7
2595,58,M,66000,7
2596,45,M,90000,6
2597,77,F,64000,5
2598,59,F,35000,7
2599,51,M,65000,5
2600,68,M,38000,4
2601,26,M,31000,6
2603,51,M,82000,7
2604,61,F,78000,6
2605,61,F,97000,6
2606,54,F,75000,4
2607,49,F,84000,9
2610,53,M,33000,4
2611,44,M,84000,7
2612,24,M,32000,5
2613,56,F,52000,5
2614,79,F,91000,5
2615,51,M,79000,6
2616,37,F,61000,4
2617,39,M,69000,4
2618,56,F,73000,4
2619,36,M,41000,5
2620,70,M,113000,5
2621,58,M,32000,6
2622,33,M,35000,4
2623,73,M,70000,4
2624,57,O,65000,5
2625,31,M,47000,5
2626,62,M,33000,5
2627,46,F,33000,4
2628,27,M,66000,5
2629,62,M,35000,9
2630,26,M,63000,5
2631,68,M,39000,4
2632,55,M,102000,5
2633,65,F,49000,5
2634,48,M,60000,4
2635,55,F,77000,5
2636,56,M,80000,5
2637,20,M,59000,7
2638,59,F,81000,6
2639,49,F,81000,6
2640,70,F,37000,5
2641,52,M,95000,6
2645,43,M,45000,7
2646,24,M,53000,7
2647,62,F,88000,5
2648,62,M,72000,7
2649,66,F,91000,4
2650,29,M,62000,8
2651,66,M,67000,5
2652,91,M,43000,5
2653,47,M,58000,5
2654,53,M,71000,4
2655,55,M,55000,6
2656,30,F,55000,6
2657,59,M,73000,4
2658,54,F,102000,5
2659,49,M,74000,4
2660,68,M,90000,6
2661,53,M,53000,8
2662,51,M,57000,5
2663,58,M,70000,8
2665,60,M,117000,5
2666,70,M,81000,8
2667,69,M,86000,5
2669,22,M,33000,4
2670,36,F,76000,6
2672,27,F,58000,5
2673,39,M,32000,7
2674,69,M,79000,5
2677,49,M,55000,6
2678,56,F,104000,4
2679,79,M,66000,9
2680,36,F,52000,6
2681,48,F,70000,4
2682,58,F,110000,7
2683,65,F,60000,8
2684,70,M,54000,5
2685,60,M,66000,4
2686,50,F,41000,5
2687,53,F,116000,5
2688,46,F,73000,7
2689,49,M,56000,4
2690,67,M,52000,8
2691,53,F,37000,6
2692,32,M,53000,4
2693,41,M,48000,4
2694,72,M,84000,4
2695,73,F,77000,4
2696,50,M,112000,6
2697,25,M,30000,7
2698,62,F,111000,7
2699,70,M,98000,5
2700,18,M,73000,5
2701,54,M,44000,4
2702,58,F,53000,6
2703,78,F,63000,5
2704,48,M,63000,6
2705,50,M,53000,5
2706,65,M,75000,6
2707,49,F,90000,6
2708,63,F,65000,5
2709,48,F,59000,5
2710,43,M,54000,4
2711,26,M,39000,7
2712,34,F,49000,5
2713,65,F,75000,6
2714,72,F,71000,6
2715,58,F,64000,6
2716,70,F,80000,7
2719,74,F,54000,4
2720,31,F,59000,6
2721,62,M,79000,5
2722,21,F,60000,5
2723,50,M,64000,5
2724,63,F,62000,5
2726,43,F,57000,4
2727,57,F,97000,5
2729,69,M,45000,5
2730,51,F,54000,4
2731,53,M,89000,6
2732,52,F,81000,5
2733,57,F,61000,4
2734,88,M,57000,5
2735,79,M,114000,7
2736,60,F,94000,6
2738,41,M,67000,5
2739,22,F,43000,6
2740,52,M,82000,4
2741,58,M,95000,9
2742,69,F,87000,6
2743,44,M,66000,6
2744,52,F,113000,5
2745,46,O,91000,5
2746,49,M,114000,4
2747,47,F,62000,5
2749,53,F,40000,7
2750,59,M,68000,5
2751,34,M,67000,8
2753,67,M,57000,4
2754,43,F,94000,5
2755,64,M,57000,5
2756,55,F,56000,4
2757,67,F,113000,4
2758,18,M,53000,6
2759,51,M,35000,4
2760,38,M,38000,5
2762,27,M,74000,5
2764,27,M,50000,9
2767,25,M,74000,9
